0.023243489,1.61E-05,6.86E-07,0.999729827,6.86E-07,5.25E-07,0.000113324
0.016948543,9.73E-06,1.82E-07,0.999856363,1.82E-07,4.86E-07,4.04E-06
0.165194501,2.92E-05,4.97E-06,0.98626093,4.97E-06,4.53E-06,0.00039134
0.04883007,8.02E-06,2.41E-07,0.9988071,2.41E-07,1.79E-06,3.29E-05
0.017622768,2.24E-05,3.31E-07,0.999844706,3.31E-07,1.10E-06,3.54E-05
0.009888631,1.09E-06,9.28E-07,0.999951106,9.28E-07,4.47E-07,1.53E-05
0.021499324,2.77E-05,6.31E-08,0.999768862,6.31E-08,4.79E-07,1.89E-05
0.012411145,1.89E-05,8.98E-07,0.999922959,8.98E-07,8.75E-07,0.000200238
0.158676486,0.000198608,1.25E-06,0.987330577,1.25E-06,3.45E-06,0.000256831
0.00444636,6.56E-06,3.50E-07,0.999990114,3.50E-07,1.31E-07,3.76E-05
0.0984897,8.49E-05,1.39E-06,0.995137976,1.39E-06,1.15E-06,0.000424661
0.002008399,4.75E-06,9.50E-07,0.999997982,9.50E-07,5.11E-07,5.44E-05
0.042453781,5.05E-05,1.04E-06,0.99909841,1.04E-06,1.99E-06,0.000201306
0.071021301,9.36E-05,2.99E-06,0.99747473,2.99E-06,6.69E-07,0.000358503
0.031180748,4.96E-06,1.54E-06,0.999513757,1.54E-06,9.26E-07,0.000105141
0.011982641,4.56E-05,1.24E-07,0.999928197,1.24E-07,1.45E-06,0.000125811
0.012056422,3.22E-05,8.77E-08,0.999927318,8.77E-08,5.99E-07,1.24E-05
0.002949538,7.59E-06,7.37E-07,0.999995649,7.37E-07,9.75E-08,3.99E-05
0.021051062,1.13E-05,1.07E-06,0.999778384,1.07E-06,7.54E-07,0.000187348
0.010911309,4.06E-05,1.00E-06,0.999940467,1.00E-06,9.47E-07,5.78E-05
0.01384523,1.74E-05,1.01E-06,0.999904146,1.01E-06,2.40E-07,8.47E-05
0.172191932,3.52E-05,6.25E-06,0.985063388,6.25E-06,3.87E-06,0.000242041
0.020564605,5.51E-06,5.84E-07,0.999788522,5.84E-07,4.41E-07,8.56E-05
0.006913121,4.38E-05,9.67E-07,0.999976095,9.67E-07,4.01E-07,0.00012507
0.01865031,1.83E-05,6.87E-07,0.999826068,6.87E-07,8.13E-07,1.54E-05
0.104880054,4.59E-05,9.18E-07,0.994484809,9.18E-07,1.64E-06,0.000368998
0.008358192,2.58E-05,8.54E-07,0.999965069,8.54E-07,1.79E-07,3.74E-05
0.037915124,6.03E-05,3.79E-06,0.999280907,3.79E-06,6.97E-06,0.000329253
0.022739368,0.000107662,4.82E-06,0.999741364,4.82E-06,4.59E-06,0.00033874
0.024523393,2.67E-05,4.45E-08,0.999699246,4.45E-08,9.13E-07,0.000142656
0.00540874,1.04E-06,1.77E-07,0.999985368,1.77E-07,1.04E-07,9.40E-05
0.059581133,8.72E-05,6.26E-06,0.998223458,6.26E-06,1.82E-06,9.69E-05
0.182744978,0.000109851,3.99E-07,0.983159959,3.99E-07,3.70E-06,0.000869524
0.007092526,2.24E-05,8.13E-08,0.999974847,8.13E-08,9.76E-07,8.97E-06
0.03458828,3.18E-05,1.77E-06,0.999401636,1.77E-06,8.15E-07,0.000141669
0.015156708,7.81E-05,3.32E-06,0.999885071,3.32E-06,5.14E-06,0.000336256
0.00959782,2.86E-05,9.40E-07,0.999953939,9.40E-07,1.17E-06,2.06E-05
0.044222825,4.03E-05,1.52E-06,0.999021688,1.52E-06,1.19E-06,8.82E-05
0.019396764,8.27E-06,1.26E-06,0.999811857,1.26E-06,9.42E-07,0.000127874
0.035002101,3.64E-05,5.72E-07,0.999387237,5.72E-07,2.47E-06,3.30E-05
0.029205072,3.43E-05,6.63E-07,0.999573439,6.63E-07,9.83E-07,5.77E-05
0.041166285,8.45E-06,1.52E-06,0.999152286,1.52E-06,1.61E-06,0.000216881
0.08552592,5.99E-05,3.55E-06,0.996335923,3.55E-06,4.28E-08,0.000204048
0.044341117,2.07E-05,5.32E-07,0.999016424,5.32E-07,1.03E-06,0.000220292
0.013341802,1.13E-05,1.02E-06,0.999910994,1.02E-06,5.97E-07,3.40E-05
0.003486918,1.25E-05,3.13E-07,0.999993902,3.13E-07,4.18E-08,0.000191398
0.033412794,3.29E-05,8.23E-08,0.999441628,8.23E-08,8.23E-08,0.000130519
0.015300849,1.74E-05,5.72E-07,0.999882934,5.72E-07,1.13E-06,5.33E-05
0.000791561,7.22E-05,2.05E-06,0.999999639,2.05E-06,1.41E-06,0.000299954
0.003870127,1.84E-05,1.51E-07,0.999992511,1.51E-07,4.68E-07,2.07E-05
0.011027683,3.28E-05,1.92E-06,0.999939176,1.92E-06,1.24E-06,0.000182281
0.012247514,1.69E-05,1.11E-06,0.999924995,1.11E-06,7.67E-07,5.61E-05
0.015563463,7.11E-06,3.05E-08,0.999878879,3.05E-08,8.13E-07,8.03E-05
0.016753652,3.24E-05,1.37E-06,0.999859644,1.37E-06,4.12E-07,8.12E-05
0.017848761,2.97E-05,5.19E-07,0.999840691,5.19E-07,5.93E-07,0.000114399
0.065737912,7.88E-05,4.10E-06,0.997836899,4.10E-06,1.70E-06,0.000206914
0.018078637,1.31E-05,6.57E-07,0.999836559,6.57E-07,3.28E-07,0.000135381
0.029051955,5.05E-06,1.29E-06,0.999577873,1.29E-06,2.17E-06,0.00024489
0.009988643,2.22E-05,1.16E-06,0.999950104,1.16E-06,8.61E-07,0.000129891
0.020097433,1.59E-05,4.09E-07,0.999798024,4.09E-07,1.06E-06,6.51E-05
0.051230471,7.87E-05,2.30E-06,0.998686844,2.30E-06,5.25E-07,0.000141213
0.011649124,1.93E-05,6.80E-07,0.999932146,6.80E-07,1.93E-07,3.50E-05
0.022139195,1.21E-06,5.57E-07,0.999754895,5.57E-07,3.27E-07,7.33E-05
0.01919208,2.16E-05,1.84E-07,0.999815813,1.84E-07,4.86E-07,5.79E-05
0.024475214,8.41E-06,1.26E-06,0.999700434,1.26E-06,1.26E-06,8.10E-05
0.058895919,1.90E-05,2.53E-07,0.998264112,2.53E-07,6.34E-08,0.000181344
0.003626516,2.21E-05,1.51E-06,0.99999342,1.51E-06,7.99E-07,8.84E-05
0.020499945,2.48E-05,5.12E-07,0.999789852,5.12E-07,9.62E-07,5.31E-05
0.024695233,8.70E-06,1.23E-06,0.999695023,1.23E-06,5.72E-07,8.37E-05
0.063058142,8.87E-05,4.81E-07,0.998009841,4.81E-07,4.81E-07,0.000142653
0.090560996,0.000227102,9.48E-06,0.995890832,9.48E-06,2.67E-06,0.000324953
0.008043163,1.47E-05,1.14E-06,0.999967618,1.14E-06,1.84E-07,0.000265314
0.00609909,5.24E-06,2.83E-07,0.999981399,2.83E-07,8.27E-07,4.62E-05
0.015283122,1.47E-05,2.27E-07,0.999883202,2.27E-07,1.10E-06,9.12E-05
0.022837065,2.36E-05,8.14E-07,0.999739196,8.14E-07,7.09E-07,9.34E-05
0.088621059,0.000214402,3.06E-05,0.996059628,3.06E-05,4.98E-05,0.003387557
0.024991723,4.38E-05,5.98E-07,0.999687655,5.98E-07,9.16E-07,6.87E-05
0.007411146,1.96E-05,6.73E-07,0.999972536,6.73E-07,5.61E-08,4.87E-05
0.031805469,2.43E-05,4.52E-07,0.999494077,4.52E-07,1.58E-06,2.56E-05
0.043814879,4.69E-05,2.11E-07,0.999039666,2.11E-07,3.75E-07,1.90E-05
0.011189293,1.94E-05,1.59E-06,0.999937389,1.59E-06,4.66E-07,0.000133809
